"siteid_07"	"sampling_event"	"visit_no"	"day"	"month"	"year"	"lat"	"lon"	"state"	"EPA_reg"	"ECO9"	"HUC2"	"HUC8"	"lake_origin"	"area_km2"	"perim_km"	"elevation_m"	"depthmax_m"	"SLD"	"WGT"	"secchi_m"	"clear_to_bottom"	"siteid_12"	"site_id"	"sampled_depthmax_m"	"resampled"
"95"	"NLA06608-0065"	"NLA06608-0065-2007-2"	2	12	9	2007	48.96243381	-115.116608	"MT"	"region_8"	"WMT"	"17"	"17010101"	"natural"	0.895225888	7.365625253	766.43	15.3	2.19603051631502	7.59453197	5.8	0	NA	"NLA06608-0065"	14.8	1
"96"	"NLA06608-0065"	"NLA06608-0065-2012-1"	1	11	9	2012	48.96435342	-115.1157742	"MT"	"region_8"	"WMT"	"17"	"17010101"	"natural"	0.8952244797	7.365627576	766.43	NA	2.19603293622291	20.98292535	7.585	0	"NLA12_MT-105"	"NLA06608-0065"	20	1
"97"	"NLA06608-0066"	"NLA06608-0066-2007-1"	1	12	6	2007	39.76851425	-79.38081778	"PA"	"region_3"	"SAP"	"5"	"5020006"	"man-made"	10.94588775	59.92548558	439.26	20.5	5.10953213359837	8.935850053	2.75	0	NA	"NLA06608-0066"	20.5	0
"98"	"NLA06608-0066"	"NLA06608-0066-2007-2"	2	18	9	2007	39.76851425	-79.38081778	"PA"	"region_3"	"SAP"	"5"	"5020006"	"man-made"	10.94588775	59.92548558	439.26	17.5	5.10953213359837	8.935850053	2.55	0	NA	"NLA06608-0066"	17.5	0
"99"	"NLA06608-0068"	"NLA06608-0068-2007-1"	1	9	7	2007	37.82447614	-107.8853911	"CO"	"region_8"	"WMT"	"14"	"14030003"	"man-made"	0.500989694	3.228855235	2959.6	18.6	1.28685390855484	9.171940265	3.8	0	NA	"NLA06608-0068"	17.8	1
"100"	"NLA06608-0068"	"NLA06608-0068-2007-2"	2	12	9	2007	37.82447614	-107.8853911	"CO"	"region_8"	"WMT"	"14"	"14030003"	"man-made"	0.500989694	3.228855235	2959.6	17.7	1.28685390855484	9.171940265	10.8	0	NA	"NLA06608-0068"	17	1
"101"	"NLA06608-0068"	"NLA06608-0068-2012-1"	1	29	8	2012	37.8246388	-107.885134	"CO"	"region_8"	"WMT"	"14"	"14030003"	"man_made"	0.5009886464	3.228831558	2959.6	NA	1.28684581757026	33.9172379	7.39	0	"NLA12_CO-107"	"NLA06608-0068"	15.9	1
"102"	"NLA06608-0069"	"NLA06608-0069-2007-1"	1	18	7	2007	28.63735951	-81.13759704	"FL"	"region_4"	"CPL"	"3"	"3080101"	"natural"	0.244704468	2.398919112	11.26	3.4	1.36801142014667	2.082890779	0.65	0	NA	"NLA06608-0069"	2.9	1
"103"	"NLA06608-0069"	"NLA06608-0069-2007-2"	2	26	9	2007	28.63735951	-81.13759704	"FL"	"region_4"	"CPL"	"3"	"3080101"	"natural"	0.244704468	2.398919112	11.26	3.6	1.36801142014667	2.082890779	0.55	0	NA	"NLA06608-0069"	3.1	1
"104"	"NLA06608-0069"	"NLA06608-0069-2012-1"	1	20	5	2012	28.63737421	-81.13770674	"FL"	"region_4"	"CPL"	"3"	"3080101"	"natural"	0.2447050394	2.39891519	11.26	NA	1.36800758639069	4.695737719	0.725	0	"NLA12_FL-106"	"NLA06608-0069"	2.4	1
"105"	"NLA06608-0071"	"NLA06608-0071-2007-1"	1	6	9	2007	31.66683993	-91.50916933	"LA"	"region_6"	"CPL"	"8"	"8060100"	"natural"	4.602095294	30.10842622	15.17	5.3	3.95918066355581	1.855043389	0.38	0	NA	"NLA06608-0071"	5	1
"106"	"NLA06608-0071"	"NLA06608-0071-2007-2"	2	8	9	2007	31.66683993	-91.50916933	"LA"	"region_6"	"CPL"	"8"	"8060100"	"natural"	4.602095294	30.10842622	15.17	5.2	3.95918066355581	1.855043389	0.38	0	NA	"NLA06608-0071"	5	1
"107"	"NLA06608-0071"	"NLA06608-0071-2012-1"	1	12	6	2012	31.66739711	-91.50773471	"LA"	"region_6"	"CPL"	"8"	"8040306"	"natural"	4.602092131	30.1084479	15.17	NA	3.95918487498556	5.970162918	0.875	0	"NLA12_LA-101"	"NLA06608-0071"	3.5	1
"108"	"NLA06608-0071"	"NLA06608-0071-2012-2"	2	26	6	2012	31.66739711	-91.50773471	"LA"	"region_6"	"CPL"	"8"	"8040306"	"natural"	4.602092131	30.1084479	15.17	NA	3.95918487498556	5.970162918	0.85	0	"NLA12_LA-101"	"NLA06608-0071"	3.3	1
"109"	"NLA06608-0072"	"NLA06608-0072-2007-1"	1	26	7	2007	32.23766222	-98.40515204	"TX"	"region_6"	"SPL"	"12"	"12070201"	"man-made"	0.091270764	1.325295227	429.56	5.7	1.23749045812486	210.5049403	0.68	0	NA	"NLA06608-0072"	5.2	0
"110"	"NLA06608-0072"	"NLA06608-0072-2007-2"	2	15	8	2007	32.23766222	-98.40515204	"TX"	"region_6"	"SPL"	"12"	"12070201"	"man-made"	0.091270764	1.325295227	429.56	5.6	1.23749045812486	210.5049403	0.35	0	NA	"NLA06608-0072"	5.1	0
"111"	"NLA06608-0073"	"NLA06608-0073-2007-1"	1	12	6	2007	39.52477029	-118.878391	"NV"	"region_9"	"XER"	"16"	"16050203"	"man-made"	1.522446927	4.905570351	1216.87	28	1.12153671499485	1.036696107	13.45	0	NA	"NLA06608-0073"	27.5	0
"112"	"NLA06608-0073"	"NLA06608-0073-2007-2"	2	18	7	2007	39.52477029	-118.878391	"NV"	"region_9"	"XER"	"16"	"16050203"	"man-made"	1.522446927	4.905570351	1216.87	27	1.12153671499485	1.036696107	6.95	0	NA	"NLA06608-0073"	20	0
"113"	"NLA06608-0076"	"NLA06608-0076-2007-1"	1	27	7	2007	39.41441295	-94.49793062	"MO"	"region_7"	"TPL"	"10"	"10240012"	"man-made"	30.08068118	176.162583	264.36	9.2	9.06076578279512	5.825117208	1.26	0	NA	"NLA06608-0076"	8.5	1
"114"	"NLA06608-0076"	"NLA06608-0076-2007-2"	2	4	9	2007	39.41441295	-94.49793062	"MO"	"region_7"	"TPL"	"10"	"10240012"	"man-made"	30.08068118	176.162583	264.36	11.8	9.06076578279512	5.825117208	0.64	0	NA	"NLA06608-0076"	11.5	1
"115"	"NLA06608-0076"	"NLA06608-0076-2012-1"	1	17	7	2012	39.41430868	-94.49779458	"MO"	"region_7"	"TPL"	"10"	"10240012"	"man_made"	30.08069261	176.1627203	264.36	NA	9.06077112325139	31.53063187	1.15	0	"NLA12_MO-103"	"NLA06608-0076"	10.5	1
"116"	"NLA06608-0077"	"NLA06608-0077-2007-1"	1	8	9	2007	40.92704692	-74.53388264	"NJ"	"region_2"	"NAP"	"2"	"2030103"	"man-made"	0.653283422	5.103487234	238.18	2.4	1.78119423980192	47.79674006	NA	NA	NA	"NLA06608-0077"	1.9	1
"117"	"NLA06608-0077"	"NLA06608-0077-2007-2"	2	13	9	2007	40.92704692	-74.53388264	"NJ"	"region_2"	"NAP"	"2"	"2030103"	"man-made"	0.653283422	5.103487234	238.18	2.5	1.78119423980192	47.79674006	0.45	0	NA	"NLA06608-0077"	2	1
"118"	"NLA06608-0077"	"NLA06608-0077-2012-1"	1	12	7	2012	40.92768105	-74.53808878	"NJ"	"region_2"	"NAP"	"2"	"2030103"	"man_made"	0.6532853198	5.103482127	238.18	NA	1.78118987018936	78.36173995	0.95	0	"NLA12_NJ-102"	"NLA06608-0077"	1.9	1
"119"	"NLA06608-0078"	"NLA06608-0078-2007-1"	1	8	8	2007	48.17781123	-100.2942095	"ND"	"region_8"	"TPL"	"9"	"9020202"	"natural"	0.150711676	1.495276968	456.67	1.1	1.08653385295488	324.9301387	0.75	0	NA	"NLA06608-0078"	1	0
"120"	"NLA06608-0078"	"NLA06608-0078-2007-2"	2	21	8	2007	48.17781123	-100.2942095	"ND"	"region_8"	"TPL"	"9"	"9020202"	"natural"	0.150711676	1.495276968	456.67	1	1.08653385295488	324.9301387	0.59	0	NA	"NLA06608-0078"	1	0
"121"	"NLA06608-0079"	"NLA06608-0079-2007-1"	1	12	7	2007	39.98585506	-107.2317809	"CO"	"region_8"	"WMT"	"14"	"14050005"	"natural"	1.309081557	6.588221013	2934	47.8	1.62435098341755	10.0994059	6.85	0	NA	"NLA06608-0079"	47.3	1
"122"	"NLA06608-0079"	"NLA06608-0079-2007-2"	2	16	8	2007	39.98585506	-107.2317809	"CO"	"region_8"	"WMT"	"14"	"14050005"	"natural"	1.309081557	6.588221013	2934	48.8	1.62435098341755	10.0994059	6.85	0	NA	"NLA06608-0079"	47	1
"123"	"NLA06608-0079"	"NLA06608-0079-2012-1"	1	27	8	2012	39.9856728	-107.231024	"CO"	"region_8"	"WMT"	"14"	"14050005"	"natural"	1.309079857	6.588211364	2934	NA	1.62434965912698	NA	7.6	0	"NLA12_CO-R01"	"NLA06608-0079"	48	1
"124"	"NLA06608-0080"	"NLA06608-0080-2007-1"	1	9	9	2007	34.1200351	-91.56105203	"AR"	"region_6"	"CPL"	"8"	"8020402"	"natural"	0.797977042	6.378654064	51.5	3	2.0143221071517	31.37309035	0.51	0	NA	"NLA06608-0080"	2.5	0
"125"	"NLA06608-0080"	"NLA06608-0080-2007-2"	2	10	9	2007	34.1200351	-91.56105203	"AR"	"region_6"	"CPL"	"8"	"8020402"	"natural"	0.797977042	6.378654064	51.5	3.3	2.0143221071517	31.37309035	0.46	0	NA	"NLA06608-0080"	3	0
"126"	"NLA06608-0081"	"NLA06608-0081-2007-1"	1	3	7	2007	48.22612028	-122.1241675	"WA"	"region_10"	"WMT"	"17"	"17110008"	"natural"	0.100070393	1.610517764	42.78	8.5	1.43617639622213	32.54937288	5.74	0	NA	"NLA06608-0081"	8	0
"127"	"NLA06608-0081"	"NLA06608-0081-2007-2"	2	19	9	2007	48.22612028	-122.1241675	"WA"	"region_10"	"WMT"	"17"	"17110008"	"natural"	0.100070393	1.610517764	42.78	8	1.43617639622213	32.54937288	2.15	0	NA	"NLA06608-0081"	7.5	0
"128"	"NLA06608-0083"	"NLA06608-0083-2007-1"	1	13	6	2007	45.95096444	-99.13645049	"ND"	"region_8"	"NPL"	"10"	"10130106"	"natural"	0.483331063	4.992884041	590.81	2	2.02592887318536	54.02043965	NA	1	NA	"NLA06608-0083"	1.4	1
"129"	"NLA06608-0083"	"NLA06608-0083-2007-2"	2	9	8	2007	45.95096444	-99.13645049	"ND"	"region_8"	"NPL"	"10"	"10130106"	"natural"	0.483331063	4.992884041	590.81	1.8	2.02592887318536	54.02043965	NA	1	NA	"NLA06608-0083"	1.5	1
"130"	"NLA06608-0083"	"NLA06608-0083-2012-1"	1	10	7	2012	45.95348274	-99.13577087	"ND"	"region_8"	"NPL"	"10"	"10130106"	"natural"	0.4833322448	4.992902549	590.81	NA	2.02593390623255	145.0389708	0.55	0	"NLA12_ND-107"	"NLA06608-0083"	1.8	1
"131"	"NLA06608-0085"	"NLA06608-0085-2007-1"	1	10	7	2007	43.46045448	-116.1414317	"ID"	"region_10"	"XER"	"17"	"17050114"	"man-made"	0.334234477	2.786710231	973.07	1.6	1.35975685494832	9.206236461	0.1	0	NA	"NLA06608-0085"	1.1	1
"132"	"NLA06608-0085"	"NLA06608-0085-2007-2"	2	20	8	2007	43.46045448	-116.1414317	"ID"	"region_10"	"XER"	"17"	"17050114"	"man-made"	0.334234477	2.786710231	973.07	2.4	1.35975685494832	9.206236461	0.15	0	NA	"NLA06608-0085"	1.8	1
"133"	"NLA06608-0085"	"NLA06608-0085-2012-1"	1	25	6	2012	43.46019017	-116.1413012	"ID"	"region_10"	"XER"	"17"	"17050114"	"man_made"	0.3342354611	2.786720526	973.07	NA	1.35975987652924	42.93237433	0.395	0	"NLA12_ID-107"	"NLA06608-0085"	3.79	1
"134"	"NLA06608-0086"	"NLA06608-0086-2007-1"	1	2	8	2007	45.61657075	-122.4260347	"WA"	"region_10"	"WMT"	"17"	"17080001"	"natural"	1.013087296	8.99529581	55.6	14.2	2.52108264625013	8.741017273	2.07	0	NA	"NLA06608-0086"	13.7	1
"135"	"NLA06608-0086"	"NLA06608-0086-2007-2"	2	20	9	2007	45.61657075	-122.4260347	"WA"	"region_10"	"WMT"	"17"	"17080001"	"natural"	1.013087296	8.99529581	55.6	16	2.52108264625013	8.741017273	0.97	0	NA	"NLA06608-0086"	15.5	1
"136"	"NLA06608-0086"	"NLA06608-0086-2012-1"	1	31	7	2012	45.61684794	-122.4258001	"WA"	"region_10"	"WMT"	"17"	"17080001"	"man_made"	1.013084781	8.995293552	55.6	NA	2.52108514272003	24.78649861	1	0	"NLA12_WA-107"	"NLA06608-0086"	18.1	1
"137"	"NLA06608-0089"	"NLA06608-0089-2007-1"	1	17	6	2007	35.7733743	-81.54174586	"NC"	"region_4"	"SAP"	"3"	"3050101"	"man-made"	8.792648891	86.85557092	301.83	15	8.26290732303819	5.939198937	1.35	0	NA	"NLA06608-0089"	14.5	0
"138"	"NLA06608-0089"	"NLA06608-0089-2007-2"	2	17	7	2007	35.7733743	-81.54174586	"NC"	"region_4"	"SAP"	"3"	"3050101"	"man-made"	8.792648891	86.85557092	301.83	9.1	8.26290732303819	5.939198937	1.1	0	NA	"NLA06608-0089"	8.6	0
"139"	"NLA06608-0090"	"NLA06608-0090-2007-1"	1	26	6	2007	42.93075473	-109.6534609	"WY"	"region_8"	"WMT"	"14"	"14040102"	"natural"	0.085285109	1.385546689	2812	7.8	1.33838058637187	299.2804077	4.15	0	NA	"NLA06608-0090"	7.2	0
"140"	"NLA06608-0090"	"NLA06608-0090-2007-2"	2	25	7	2007	42.93075473	-109.6534609	"WY"	"region_8"	"WMT"	"14"	"14040102"	"natural"	0.085285109	1.385546689	2812	6.7	1.33838058637187	299.2804077	4.43	0	NA	"NLA06608-0090"	6	0
"141"	"NLA06608-0091"	"NLA06608-0091-2007-1"	1	10	7	2007	41.36944118	-87.43213825	"IN"	"region_5"	"TPL"	"7"	"7120001"	"natural"	3.055679078	9.227932592	211.77	3.7	1.489174569202	7.382779885	0.31	0	NA	"NLA06608-0091"	3.2	0
"142"	"NLA06608-0091"	"NLA06608-0091-2007-2"	2	13	8	2007	41.36944118	-87.43213825	"IN"	"region_5"	"TPL"	"7"	"7120001"	"natural"	3.055679078	9.227932592	211.77	3.7	1.489174569202	7.382779885	0.23	0	NA	"NLA06608-0091"	3.5	0
"143"	"NLA06608-0099"	"NLA06608-0099-2007-1"	1	3	7	2007	43.09951588	-88.45255303	"WI"	"region_5"	"TPL"	"7"	"7090001"	"natural"	3.147521338	11.02083828	262.37	18.8	1.75236817008784	7.527925891	1.95	0	NA	"NLA06608-0099"	18.5	1
"144"	"NLA06608-0099"	"NLA06608-0099-2007-2"	2	5	9	2007	43.09951588	-88.45255303	"WI"	"region_5"	"TPL"	"7"	"7090001"	"natural"	3.147521338	11.02083828	262.37	19.5	1.75236817008784	7.527925891	3.75	0	NA	"NLA06608-0099"	18	1
"145"	"NLA06608-0099"	"NLA06608-0099-2012-1"	1	27	6	2012	43.09787438	-88.4621617	"WI"	"region_5"	"TPL"	"7"	"7090001"	"natural"	3.14752087	11.02082103	262.37	NA	1.75236555753018	19.6240585	7.35	0	"NLA12_WI-102"	"NLA06608-0099"	19.6	1
"146"	"NLA06608-0101"	"NLA06608-0101-2007-1"	1	21	8	2007	42.02167966	-73.48227989	"CT"	"region_1"	"NAP"	"1"	"1100005"	"natural"	0.614148982	4.569671237	532.8	10.1	1.64491384458509	19.57749882	9.6	0	NA	"NLA06608-0101"	10	1
"147"	"NLA06608-0101"	"NLA06608-0101-2012-1"	1	19	9	2012	42.02259255	-73.48550577	"CT"	"region_1"	"NAP"	"1"	"1100005"	"man_made"	0.6141492971	4.569696265	532.8	NA	1.64492243176783	90.73733732	NA	1	"NLA12_NY-0103"	"NLA06608-0101"	8.8	1
"148"	"NLA06608-0102"	"NLA06608-0102-2007-1"	1	3	8	2007	44.50713663	-70.72328312	"ME"	"region_1"	"NAP"	"1"	"1040002"	"natural"	0.515524684	3.989089402	330.37	36.3	1.5672710274337	61.84915074	4.37	0	NA	"NLA06608-0102"	32	1
"149"	"NLA06608-0102"	"NLA06608-0102-2012-1"	1	31	7	2012	44.5061147	-70.72230229	"ME"	"region_1"	"NAP"	"1"	"1040002"	"natural"	0.5155268124	3.989093651	330.37	NA	1.56726946150256	97.0831352	3.685	0	"NLA12_ME-106"	"NLA06608-0102"	32.5	1
"150"	"NLA06608-0104"	"NLA06608-0104-2007-1"	1	22	6	2007	37.65529355	-98.26265148	"KS"	"region_7"	"SPL"	"11"	"11030015"	"man-made"	0.567937505	4.717544883	479.33	1.9	1.765878561759	3.717455758	0.23	0	NA	"NLA06608-0104"	1.4	1
"151"	"NLA06608-0104"	"NLA06608-0104-2007-2"	2	24	7	2007	37.65529355	-98.26265148	"KS"	"region_7"	"SPL"	"11"	"11030015"	"man-made"	0.567937505	4.717544883	479.33	1.8	1.765878561759	3.717455758	0.4	0	NA	"NLA06608-0104"	1.3	1
"152"	"NLA06608-0104"	"NLA06608-0104-2012-1"	1	13	6	2012	37.65556473	-98.26098551	"KS"	"region_7"	"SPL"	"11"	"11030015"	"man_made"	0.5679395135	4.717548227	479.33	NA	1.76587669099854	17.31073011	0.265	0	"NLA12_KS-105"	"NLA06608-0104"	1	1
"153"	"NLA06608-0105"	"NLA06608-0105-2007-1"	1	5	7	2007	38.2350209	-112.2015025	"UT"	"region_8"	"WMT"	"16"	"16030001"	"man-made"	9.065113613	30.36851324	1820	6	2.84532560972851	2.500256737	1.4	0	NA	"NLA06608-0105"	6	0
"154"	"NLA06608-0105"	"NLA06608-0105-2007-2"	2	12	9	2007	38.2350209	-112.2015025	"UT"	"region_8"	"WMT"	"16"	"16030001"	"man-made"	9.065113613	30.36851324	1820	2.2	2.84532560972851	2.500256737	0.28	0	NA	"NLA06608-0105"	2	0
"155"	"NLA06608-0107"	"NLA06608-0107-2007-1"	1	25	6	2007	41.65016117	-85.08175821	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.124208037	1.435689522	300.77	4	1.14916065901908	16.39880261	NA	1	NA	"NLA06608-0107"	3.5	0
"156"	"NLA06608-0110"	"NLA06608-0110-2007-1"	1	31	7	2007	46.86973364	-95.72856324	"MN"	"region_5"	"UMW"	"9"	"9020103"	"natural"	1.390508291	10.50970305	437.86	12.4	2.51419363109686	116.1182748	3.85	0	NA	"NLA06608-0110"	12	1
"157"	"NLA06608-0110"	"NLA06608-0110-2012-1"	1	24	7	2012	46.87323752	-95.73232612	"MN"	"region_5"	"UMW"	"9"	"9020103"	"natural"	1.390504772	10.50970183	437.86	NA	2.51419652061855	NA	4.35	0	"NLA12_MN-R01"	"NLA06608-0110"	12	1
"158"	"NLA06608-0111"	"NLA06608-0111-2007-1"	1	1	8	2007	41.13540548	-81.13692241	"OH"	"region_5"	"NAP"	"5"	"5030103"	"man-made"	10.64647066	64.75594294	286.66	12.8	5.59850240242664	20.27708552	1.68	0	NA	"NLA06608-0111"	12	0
"159"	"NLA06608-0112"	"NLA06608-0112-2007-1"	1	9	7	2007	39.01266111	-89.14408234	"IL"	"region_5"	"TPL"	"7"	"7140202"	"man-made"	2.763794065	30.39769287	160.22	9	5.15801796877327	4.706553114	0.51	0	NA	"NLA06608-0112"	8.5	0
"160"	"NLA06608-0113"	"NLA06608-0113-2007-1"	1	16	7	2007	44.71864202	-72.23412171	"VT"	"region_1"	"NAP"	"1"	"1110000"	"natural"	0.833522645	4.253680284	396.91	13.1	1.31432028467065	31.82722929	2.3	0	NA	"NLA06608-0113"	12.5	1
"161"	"NLA06608-0113"	"NLA06608-0113-2012-1"	1	26	6	2012	44.71962755	-72.23382351	"VT"	"region_1"	"NAP"	"1"	"1110000"	"natural"	0.8335219021	4.253675398	396.91	NA	1.3143193606853	81.24782053	5.15	0	"NLA12_VT-102"	"NLA06608-0113"	11.5	1
"162"	"NLA06608-0115"	"NLA06608-0115-2007-1"	1	18	7	2007	44.32355428	-89.19099056	"WI"	"region_5"	"UMW"	"4"	"4030202"	"natural"	0.067371558	0.987715321	271.25	17	1.07346666610281	724.8867084	2.6	0	NA	"NLA06608-0115"	16.5	1
"163"	"NLA06608-0115"	"NLA06608-0115-2012-1"	1	13	8	2012	44.32353747	-89.19098336	"WI"	"region_5"	"UMW"	"4"	"4030202"	"natural"	0.06737154766	0.987719176	271.25	NA	1.0734709381624	1889.659829	6.2	0	"NLA12_WI-110"	"NLA06608-0115"	15.5	1
"164"	"NLA06608-0116"	"NLA06608-0116-2007-1"	1	28	6	2007	35.66653924	-106.3013899	"NM"	"region_6"	"WMT"	"13"	"13020201"	"man-made"	4.062048459	34.23927252	1625.22	25.8	4.79233364882816	7.461529622	1.43	0	NA	"NLA06608-0116"	25.8	0
"165"	"NLA06608-0120"	"NLA06608-0120-2007-1"	1	18	6	2007	36.16292985	-96.36834536	"OK"	"region_6"	"SPL"	"11"	"11060006"	"man-made"	102.5157227	466.5719919	220.49	20.6	12.9992559195231	2.151495273	0.18	0	NA	"NLA06608-0120"	20.6	1
"166"	"NLA06608-0120"	"NLA06608-0120-2007-2"	2	26	9	2007	36.16292985	-96.36834536	"OK"	"region_6"	"SPL"	"11"	"11060006"	"man-made"	102.5157227	466.5719919	220.49	16.3	12.9992559195231	2.151495273	0.5	0	NA	"NLA06608-0120"	16.3	1
"167"	"NLA06608-0120"	"NLA06608-0120-2012-1"	1	2	7	2012	36.15061114	-96.43967025	"OK"	"region_6"	"SPL"	"11"	"11050003"	"man_made"	101.3604452	455.2371715	220.49	NA	12.7555306187247	1.519730888	0.95	0	"NLA12_OK-103"	"NLA06608-0120"	16	1
"168"	"NLA06608-0124"	"NLA06608-0124-2007-1"	1	19	7	2007	42.14001905	-101.8094915	"NE"	"region_7"	"SPL"	"10"	"10210001"	"natural"	0.305325653	2.430193088	1140.27	1.1	1.24066406108664	10.23338031	0.2	0	NA	"NLA06608-0124"	0.6	0
"169"	"NLA06608-0126"	"NLA06608-0126-2007-1"	1	21	6	2007	47.19305824	-99.32424356	"ND"	"region_8"	"NPL"	"10"	"10160002"	"natural"	0.115350092	1.474450014	569.53	2.5	1.22466173761241	81.78952116	0.17	0	NA	"NLA06608-0126"	2.5	0
"170"	"NLA06608-0126"	"NLA06608-0126-2007-2"	2	28	8	2007	47.19305824	-99.32424356	"ND"	"region_8"	"NPL"	"10"	"10160002"	"natural"	0.115350092	1.474450014	569.53	2.3	1.22466173761241	81.78952116	0.15	0	NA	"NLA06608-0126"	2.2	0
"171"	"NLA06608-0127"	"NLA06608-0127-2007-1"	1	11	7	2007	34.15364617	-109.3063643	"AZ"	"region_9"	"WMT"	"15"	"15020001"	"man-made"	0.358599305	2.788304179	2106.3	5.2	1.31350126649418	3.185761615	2.2	0	NA	"NLA06608-0127"	4.3	0
"172"	"NLA06608-0128"	"NLA06608-0128-2007-1"	1	21	6	2007	48.75289143	-109.2416928	"MT"	"region_8"	"NPL"	"10"	"10050008"	"man-made"	0.123779984	3.099848391	787.37	2.2	2.48548021573524	8.239346912	0.85	0	NA	"NLA06608-0128"	1.5	0
"173"	"NLA06608-0128"	"NLA06608-0128-2007-2"	2	25	8	2007	48.75289143	-109.2416928	"MT"	"region_8"	"NPL"	"10"	"10050008"	"man-made"	0.123779984	3.099848391	787.37	1.8	2.48548021573524	8.239346912	0.34	0	NA	"NLA06608-0128"	1.3	0
"174"	"NLA06608-0129"	"NLA06608-0129-2007-1"	1	21	7	2007	48.21240982	-114.5994561	"MT"	"region_8"	"WMT"	"17"	"17010208"	"natural"	11.38974069	25.75629963	1203	60.3	2.15288889897701	8.362490243	9.11	0	NA	"NLA06608-0129"	50	0
"175"	"NLA06608-0129"	"NLA06608-0129-2007-2"	2	16	9	2007	48.21240982	-114.5994561	"MT"	"region_8"	"WMT"	"17"	"17010208"	"natural"	11.38974069	25.75629963	1203	28.2	2.15288889897701	8.362490243	5	0	NA	"NLA06608-0129"	27.5	0
"176"	"NLA06608-0130"	"NLA06608-0130-2007-1"	1	13	8	2007	31.40138437	-111.0870104	"AZ"	"region_9"	"XER"	"15"	"15050301"	"man-made"	0.204717688	4.357197867	1168.89	9.7	2.71659355659855	2.954959513	1.63	0	NA	"NLA06608-0130"	9.7	0
"177"	"NLA06608-0132"	"NLA06608-0132-2007-1"	1	28	8	2007	36.20871918	-109.0936327	"AZ"	"region_9"	"WMT"	"14"	"14080204"	"man-made"	0.88380695	4.69012423	2222	6	1.40734543280815	1.176352744	1.35	0	NA	"NLA06608-0132"	5.5	0
"178"	"NLA06608-0134"	"NLA06608-0134-2007-1"	1	24	7	2007	41.88000298	-73.04056323	"CT"	"region_1"	"NAP"	"1"	"1080207"	"natural"	0.999845728	5.007655389	285.96	19.8	1.41274248174257	19.57749882	7.6	0	NA	"NLA06608-0134"	19.5	1
"179"	"NLA06608-0134"	"NLA06608-0134-2012-1"	1	28	6	2012	41.8811168	-73.03985488	"CT"	"region_1"	"NAP"	"1"	"1080207"	"natural"	0.9998450318	5.007664543	285.96	NA	1.4127455560902	39.69758508	6.85	0	"NLA12_CT-102"	"NLA06608-0134"	19.5	1
"180"	"NLA06608-0137"	"NLA06608-0137-2007-1"	1	17	9	2007	38.14855815	-119.3636363	"CA"	"region_9"	"XER"	"16"	"16050301"	"natural"	1.160372371	6.076084703	2163.46	34.2	1.59118324735498	4.682523949	9.9	0	NA	"NLA06608-0137"	33	0
"181"	"NLA06608-0139"	"NLA06608-0139-2007-1"	1	11	7	2007	41.17205162	-85.93794192	"IN"	"region_5"	"UMW"	"5"	"5120106"	"natural"	0.946879691	9.357351254	251.92	7.9	2.71269270409023	3.999418784	1.35	0	NA	"NLA06608-0139"	7.4	0
"182"	"NLA06608-0140"	"NLA06608-0140-2007-1"	1	20	6	2007	39.639176	-95.45270584	"KS"	"region_7"	"TPL"	"10"	"10270103"	"man-made"	0.268643939	4.019914937	321.71	1.7	2.18787954498829	20.66911188	0.53	0	NA	"NLA06608-0140"	1.5	1
"183"	"NLA06608-0140"	"NLA06608-0140-2012-1"	1	4	6	2012	39.63835365	-95.45681141	"KS"	"region_7"	"TPL"	"10"	"10270103"	"man_made"	0.2686449268	4.019917365	321.71	NA	2.18787684405941	96.24792788	0.185	0	"NLA12_KS-108"	"NLA06608-0140"	1	1
"184"	"NLA06608-0141"	"NLA06608-0141-2007-1"	1	23	8	2007	39.41622694	-75.68870871	"DE"	"region_3"	"CPL"	"2"	"2040205"	"man-made"	0.654747939	9.836282885	0	1.6	3.42916994142016	7.410840225	0.52	0	NA	"NLA06608-0141"	1.1	1
"185"	"NLA06608-0141"	"NLA06608-0141-2012-1"	1	6	8	2012	39.42401394	-75.68735124	"DE"	"region_3"	"CPL"	"2"	"2040205"	"man_made"	0.654747537	9.836266815	0	NA	3.42916539173729	16.14145448	0.375	0	"NLA12_DE-101"	"NLA06608-0141"	1.2	1
"186"	"NLA06608-0141"	"NLA06608-0141-2012-2"	2	19	9	2012	39.42401394	-75.68735124	"DE"	"region_3"	"CPL"	"2"	"2040205"	"man_made"	0.654747537	9.836266815	0	NA	3.42916539173729	16.14145448	0.45	0	"NLA12_DE-101"	"NLA06608-0141"	1.2	1
"187"	"NLA06608-0142"	"NLA06608-0142-2007-1"	1	13	8	2007	45.99791162	-89.54369029	"WI"	"region_5"	"UMW"	"7"	"7070001"	"natural"	1.308236981	8.157706901	497.98	16.8	2.01196283739035	64.99603437	4.7	0	NA	"NLA06608-0142"	16	1
"188"	"NLA06608-0142"	"NLA06608-0142-2012-1"	1	17	7	2012	46.00615673	-89.50723347	"WI"	"region_5"	"UMW"	"7"	"7070001"	"natural"	4.221658539	20.67471621	497.98	NA	2.83852728573611	172.1233455	4.75	0	"NLA12_WI-104"	"NLA06608-0142"	15	1
