SITE_ID	VISIT_NO	DATE_PROFILE 1	MONTH	DAY	SAMPLE_TYPE	DEPTH	METALIMNION	TEMP_FIELD	DO_FIELD	PH_FIELD	COND_FIELD
NLA12_VT-109	1	2012	7	12	PROF						
NLA12_VT-109	1	2012	7	12	CALIB						
NLA12_VT-109	1	2012	7	12	PROF	1.5		23.63	6.96	6.23	24.8
NLA12_VT-109	1	2012	7	12	PROF	0.5		24.81	7.85	6.58	24.1
NLA12_MI-136	1	2012	7	12	PROF	1.5		27.3	6.7	6.9	52
NLA12_MI-136	1	2012	7	12	PROF	2		27.1	6.2	6.7	52
NLA12_MI-136	1	2012	7	12	PROF	0.1		27.4	6.8	7	55
NLA12_MI-136	1	2012	7	12	PROF	0.5		27.4	6.7	6.9	52
NLA12_MI-136	1	2012	7	12	PROF	5.5		12.6	0.2	6.1	67
NLA12_MI-136	1	2012	7	12	PROF						
NLA12_MI-136	1	2012	7	12	PROF	3		21.7	0.4	6.1	52
NLA12_MI-136	1	2012	7	12	PROF	6.5		11.8	0.2	6.2	75
NLA12_MI-136	1	2012	7	12	PROF	4.5		14.7	0.3	6	55
NLA12_MI-136	1	2012	7	12	CALIB						
NLA12_MI-136	1	2012	7	12	PROF	3.5		18.9	0.3	6.1	52
NLA12_MI-136	1	2012	7	12	PROF	2.5	T	25.1	0.5	6.1	52
NLA12_MI-136	1	2012	7	12	PROF	6	B	12.1	0.2	6.2	71
NLA12_MI-136	1	2012	7	12	PROF	0.1		27.5	6.7	6.8	52
NLA12_MI-136	1	2012	7	12	PROF	1		27.4	6.8	6.9	52
NLA12_MI-136	1	2012	7	12	PROF	4		16.2	0.3	6	53
NLA12_MI-136	1	2012	7	12	PROF			27.5		6.8	52
NLA12_MI-136	1	2012	7	12	PROF	5		13.8	0.2	6	59
NLA12_MI-105	1	2012	7	11	PROF	0.1		26.5	7.8	8.5	355
NLA12_MI-105	1	2012	7	11	PROF	9		19.3	2.4	7.5	333
NLA12_MI-105	1	2012	7	11	PROF	7		25.8	7.2	8.4	352
NLA12_MI-105	1	2012	7	11	PROF	8	T	22.1	2.5	7.5	344
NLA12_MI-105	1	2012	7	11	PROF						
NLA12_MI-105	1	2012	7	11	PROF	14		12.9	9.6	7.9	302
NLA12_MI-105	1	2012	7	11	PROF	16		12.5	10	7.9	301
NLA12_MI-105	1	2012	7	11	PROF	2		26.4	8	8.4	355
NLA12_MI-105	1	2012	7	11	PROF	17.5		12.5	10.2	7.9	301
NLA12_MI-105	1	2012	7	11	PROF	0.1		26.5	8.1	8.5	355
NLA12_MI-105	1	2012	7	11	PROF	10		15.6	4.7	7.5	315
NLA12_MI-105	1	2012	7	11	PROF	13	B	13.1	8.7	7.8	301
NLA12_MI-105	1	2012	7	11	PROF	1		26.5	8.1	8.5	355
NLA12_MI-105	1	2012	7	11	CALIB						
NLA12_MI-105	1	2012	7	11	PROF	5		26	7.6	8.4	354
NLA12_MI-105	1	2012	7	11	PROF	15		12.9	9.9	7.9	301
NLA12_MI-105	1	2012	7	11	PROF			26.5		8.5	355
NLA12_MI-105	1	2012	7	11	PROF	3		26.2	7.8	8.4	355
NLA12_MI-105	1	2012	7	11	PROF	12		13.6	7.6	7.7	306
NLA12_MI-105	1	2012	7	11	PROF	17		12.5	10.2	7.9	301
NLA12_MI-105	1	2012	7	11	PROF	11		14.6	6	7.6	309
NLA12_MI-105	1	2012	7	11	PROF	4		26.2	7.7	8.4	355
NLA12_MI-105	1	2012	7	11	PROF	6		25.9	7.4	8.4	355
NLA12_CA-R09	1	2012	7	12	PROF	0		19.2	7.4	8	86
NLA12_CA-R09	1	2012	7	12	PROF			19.2		8	86
NLA12_CA-R09	1	2012	7	12	PROF						
NLA12_CA-R09	1	2012	7	12	PROF	1.4		18.9	7.9	8.1	84
NLA12_CA-R09	1	2012	7	12	PROF	0.5		19.1	7.5	8.2	84
NLA12_CA-R09	1	2012	7	12	CALIB						
NLA12_CA-R09	1	2012	7	12	PROF	0		19.2	7.4	8.4	84
NLA12_CA-R09	1	2012	7	12	PROF	1		18.9	7.7	8.2	84
NLA12_MI-167	1	2012	7	12	PROF						
NLA12_MI-167	1	2012	7	12	PROF	1		25.5	4.6	9.5	247
NLA12_MI-167	1	2012	7	12	PROF	0.5		25.7	5.3	9.6	248
NLA12_MI-167	1	2012	7	12	CALIB						
NLA12_MI-167	1	2012	7	12	PROF	2.5	T	20.7	0.5	6.7	582
NLA12_MI-167	1	2012	7	12	PROF	2		23.6	0.6	7.2	381
NLA12_WI-168	1	2012	7	13	PROF	7		25	1.3	7.9	506
NLA12_WI-168	1	2012	7	13	PROF	2		27.5	8.8	8.6	495
NLA12_WI-168	1	2012	7	13	PROF	6	T	27.1	8.7	8.6	495
NLA12_WI-168	1	2012	7	13	PROF	8	B	24.2	0.4	8.7	509
NLA12_WI-168	1	2012	7	13	CALIB						
NLA12_WI-168	1	2012	7	13	PROF	5		27.2	8.8	8.6	495
NLA12_WI-168	1	2012	7	13	PROF	8.2		23.8	0.3	7.6	510
NLA12_WI-168	1	2012	7	13	PROF	1		27.8	8.9	8.6	496
NLA12_WI-168	1	2012	7	13	PROF	0		28.1	9	8.7	495
NLA12_WI-168	1	2012	7	13	PROF	4		27.3	8.8	8.6	495
NLA12_WI-168	1	2012	7	13	PROF	3		27.4	8.8	8.6	495
NLA12_WI-168	1	2012	7	13	PROF						
NLA12_TX-124	1	2012	7	13	PROF						
NLA12_TX-124	1	2012	7	13	PROF	10		27.4	0.2	7.5	1310
NLA12_TX-124	1	2012	7	13	CALIB						
NLA12_TX-124	1	2012	7	13	PROF	0		29.6	7	8.5	1310
NLA12_TX-124	1	2012	7	13	PROF			29.6		8.5	1310
NLA12_TX-124	1	2012	7	13	PROF	9		27.4	0.4	7.5	1309
NLA12_TX-124	1	2012	7	13	PROF	2		28.6	7.4	8.5	1307
NLA12_TX-124	1	2012	7	13	PROF	3		28.4	6.5	8.4	1306
NLA12_TX-124	1	2012	7	13	PROF	8		27.6	1	7.6	1309
NLA12_TX-124	1	2012	7	13	PROF	5		28.4	6.1	8.4	1307
NLA12_TX-124	1	2012	7	13	PROF	0		29.4	7.2	8.5	1309
NLA12_TX-124	1	2012	7	13	PROF	4		28.4	6.4	8.4	1306
NLA12_TX-124	1	2012	7	13	PROF	1		28.9	7.4	8.5	1308
NLA12_TX-124	1	2012	7	13	PROF	6		28.3	5.8	8.3	1307
NLA12_TX-124	1	2012	7	13	PROF	7		27.9	4.4	8.2	1308
NLA12_TX-148	1	2012	7	15	PROF	0.5		31.3	7	8.5	425
NLA12_TX-148	1	2012	7	15	CALIB						
NLA12_TX-148	1	2012	7	15	PROF	0		31.3	6.5	8.5	425
NLA12_TX-148	1	2012	7	15	PROF	2		28	3.3	8	429
NLA12_TX-148	1	2012	7	15	PROF						
NLA12_TX-148	1	2012	7	15	PROF			31.3		8.5	425
NLA12_TX-148	1	2012	7	15	PROF	1.5		29.5	6.3	8.5	424
NLA12_TX-148	1	2012	7	15	PROF	0		31.5	6.7	8.6	425
NLA12_TX-148	1	2012	7	15	PROF	1		30.4	6.7	8.5	424
NLA12_WI-172	1	2012	7	14	PROF						
NLA12_WI-172	1	2012	7	14	PROF	0.5		26.3	16.5	8.3	475
NLA12_WI-172	1	2012	7	14	PROF	0		26.6	16.5	8.2	475
NLA12_WI-172	1	2012	7	14	PROF	1		25.7	14.1	8.2	480
NLA12_WI-172	1	2012	7	14	CALIB						
					PROF						
					PROF	0.2		23.37	9.78	8.7	126.7
					PROF	1		21.61	8.52	8.44	126.7
					PROF	2		18.77	7.33	8.33	126.2
					PROF	3		13.84	6.17	8.37	118.8
					PROF	4		11.27	5.29	8.12	117.2
					PROF	5		9.96	3.68	7.48	115.1
					PROF	6		8.91	0.58	7.14	115
					PROF	7		7.91	0.02	7.07	119.5
					PROF	8		7.32	0	7.09	125.2
					PROF	9		7.02	0	7.11	130.3
					PROF	10		6.73	0	7.16	139
					PROF	11		6.61	0	7.21	145.6
					PROF	11.5		6.61	0	7.24	148.5
					PROF			6.61		7.24	148.5
NLA12_MI-108	1	2012	7	16	PROF						
NLA12_MI-108	1	2012	7	16	PROF	5	T	24.8	5.6	7.5	150
NLA12_MI-108	1	2012	7	16	PROF	8		14.9	0.5	6.9	156
NLA12_MI-108	1	2012	7	16	CALIB						
NLA12_MI-108	1	2012	7	16	PROF	3		28.5	7.5	8.3	159
NLA12_MI-108	1	2012	7	16	PROF	0.5		28.8	7.9	8.4	160
NLA12_MI-108	1	2012	7	16	PROF	7		17.1	0.6	6.8	138
NLA12_MI-108	1	2012	7	16	PROF	6		20.4	1.7	6.9	141
NLA12_MI-108	1	2012	7	16	PROF	1		28.7	7.9	8.4	159
NLA12_MI-108	1	2012	7	16	PROF	4		28.3	7	8.1	159
NLA12_MI-108	1	2012	7	16	PROF	2		28.5	7.8	8.4	159
NLA12_ID-149	1	2012	7	15	PROF						
NLA12_ID-149	1	2012	7	15	PROF	6.98		5.57	0.68	7.21	166
NLA12_ID-149	1	2012	7	15	PROF	2.04		21.99	5.56	8.22	123
NLA12_ID-149	1	2012	7	15	PROF	4.03		8.57	0.86	7.27	128
NLA12_ID-149	1	2012	7	15	PROF	8		5.51	0.59	7.24	186
NLA12_ID-149	1	2012	7	15	PROF	3.02		13.02	1.09	7.39	127
NLA12_ID-149	1	2012	7	15	CALIB						
NLA12_ID-149	1	2012	7	15	PROF	8.5		5.58	0.55	7.24	189
NLA12_ID-149	1	2012	7	15	PROF	0.1		26.55	9.73	10.34	122
NLA12_ID-149	1	2012	7	15	PROF	0.02		26.39	9.4	10.38	122
NLA12_ID-149	1	2012	7	15	PROF	5.05		6.94	0.81	7.22	131
NLA12_ID-149	1	2012	7	15	PROF	1.01		26	9.98	10.66	123
NLA12_ID-149	1	2012	7	15	PROF	6.04		5.76	0.76	7.17	139
NLA12_ID-149	1	2012	7	15	PROF			26.55		10.34	122
NLA12_ID-148	1	2012	7	16	PROF	9.02		7.75	7.57	8.64	60
NLA12_ID-148	1	2012	7	16	PROF	5.98		11.43	8.85	9.14	60
NLA12_ID-148	1	2012	7	16	PROF	26		4.37	3.19	7.79	66
NLA12_ID-148	1	2012	7	16	PROF	3.13		20.42	9.25	10.86	61
NLA12_ID-148	1	2012	7	16	PROF	12.01		5.69	7.94	8.51	61
NLA12_ID-148	1	2012	7	16	PROF	13.97		5.15	8.3	8.5	63
NLA12_ID-148	1	2012	7	16	PROF	4.01		16.92	11.71	11.07	61
NLA12_ID-148	1	2012	7	16	PROF	15.1		4.98	7.92	8.43	63
NLA12_ID-148	1	2012	7	16	PROF	24.07		4.41	7.51	8.11	64
NLA12_ID-148	1	2012	7	16	PROF	19.06		4.57	8.34	8.22	63
NLA12_ID-148	1	2012	7	16	PROF						
NLA12_ID-148	1	2012	7	16	PROF	29.5		4.34	0.65	7.88	122
NLA12_ID-148	1	2012	7	16	PROF	13.06		5.42	8.19	8.54	62
NLA12_ID-148	1	2012	7	16	PROF	5.03		12.99	11.11	10.06	59
NLA12_ID-148	1	2012	7	16	PROF	1.07		22.21	8.36	10.7	61
NLA12_ID-148	1	2012	7	16	PROF	10.03		6.87	7.65	8.58	60
NLA12_ID-148	1	2012	7	16	CALIB						
NLA12_ID-148	1	2012	7	16	PROF	22.02		4.39	8.78	8.24	64
NLA12_ID-148	1	2012	7	16	PROF	16.97		4.74	8.04	8.19	63
NLA12_ID-148	1	2012	7	16	PROF	0.03		22.13	8.37	10.2	60
NLA12_ID-148	1	2012	7	16	PROF	8.05		8.46	7.86	8.69	60
NLA12_ID-148	1	2012	7	16	PROF	20.05		4.51	8.48	8.21	63
NLA12_ID-148	1	2012	7	16	PROF	16.04		4.87	7.83	8.11	63
NLA12_ID-148	1	2012	7	16	PROF	0.06		22.19	8.35	10.67	61
NLA12_ID-148	1	2012	7	16	PROF	28		4.35	0.92	7.73	69
NLA12_ID-148	1	2012	7	16	PROF	6.97		10.21	8.13	8.86	60
NLA12_ID-148	1	2012	7	16	PROF	18.01		4.64	8.37	8.2	63
NLA12_ID-148	1	2012	7	16	PROF	10.96		6.22	7.89	8.56	61
NLA12_ID-148	1	2012	7	16	PROF			22.19		10.67	61
NLA12_ID-148	1	2012	7	16	PROF	2.08		22.21	8.13	10.72	61
NLA12_ID-103	1	2012	7	14	PROF	3.1		21.17	1.86	7.2	31
NLA12_ID-103	1	2012	7	14	PROF	5.84		15.96	0.34	6.78	53
NLA12_ID-103	1	2012	7	14	PROF	0		26.34	1.91	7.81	31
NLA12_ID-103	1	2012	7	14	PROF	1.94		26.25	1.92	7.84	31
NLA12_ID-103	1	2012	7	14	PROF	4.12		18.76	1.03	6.63	32
NLA12_ID-103	1	2012	7	14	PROF			26.32		7.76	31
NLA12_ID-103	1	2012	7	14	PROF	5.1		16.72	0.32	6.65	41
NLA12_ID-103	1	2012	7	14	PROF						
NLA12_ID-103	1	2012	7	14	PROF	0		26.32	2.12	7.76	31
NLA12_ID-103	1	2012	7	14	CALIB						
NLA12_ID-103	1	2012	7	14	PROF	0.98		26.32	2.03	7.78	31
NLA12_ID-103	1	2012	7	14	PROF						
NLA12_MI-104	1	2012	7	17	PROF	8.3		13.2	0.2	7.3	311
NLA12_MI-104	1	2012	7	17	PROF	0.1		29.3	8.5	8.6	245
NLA12_MI-104	1	2012	7	17	PROF	2		28.9	8.5	8.5	245
NLA12_MI-104	1	2012	7	17	PROF	4		24	2.6	7.5	261
NLA12_MI-104	1	2012	7	17	PROF	5		19.6	0.3	7.3	274
NLA12_MI-104	1	2012	7	17	PROF			29.4		8.6	245
NLA12_MI-104	1	2012	7	17	PROF	1		29.3	8.5	8.6	245
NLA12_MI-104	1	2012	7	17	CALIB						
NLA12_MI-104	1	2012	7	17	PROF	7	B	13.8	0.5	7.2	302
NLA12_MI-104	1	2012	7	17	PROF	3	T	27.9	6.8	8.2	249
NLA12_MI-104	1	2012	7	17	PROF	8		13.2	0.3	7.2	310
NLA12_MI-104	1	2012	7	17	PROF						
NLA12_MI-104	1	2012	7	17	PROF	6		16	0.4	7.2	286
NLA12_MI-104	1	2012	7	17	PROF	0.1		29.4	8.4	8.6	245
NLA12_VT-104	1	2012	7	17	PROF	7		8.65	8.4	7.01	51.7
NLA12_VT-104	1	2012	7	17	PROF	16		5.58	3.17	6.53	52.6
NLA12_VT-104	1	2012	7	17	PROF	12		6.03	6.96	6.72	51.4
NLA12_VT-104	1	2012	7	17	PROF	0.2		26.13	8.06	7.86	52.8
NLA12_VT-104	1	2012	7	17	PROF	17.5		5.51	0.72	6.54	58.3
NLA12_VT-104	1	2012	7	17	PROF	15		5.68	4.39	6.57	52.2
NLA12_VT-104	1	2012	7	17	PROF	6		11.95	11.72	7.83	50.8
NLA12_VT-104	1	2012	7	17	CALIB						
NLA12_VT-104	1	2012	7	17	PROF	4		21.06	10.31	7.84	50.6
NLA12_VT-104	1	2012	7	17	PROF	3		25.95	8.06	7.86	52.9
NLA12_VT-104	1	2012	7	17	PROF	0.2		26.14	8.04	7.83	52.8
NLA12_VT-104	1	2012	7	17	PROF	10		6.48	7.4	6.76	51.2
NLA12_VT-104	1	2012	7	17	PROF	17		5.53	1.53	6.51	55.5
NLA12_VT-104	1	2012	7	17	PROF	8		7.64	7.98	6.87	51.6
NLA12_VT-104	1	2012	7	17	PROF	5		16.05	11.89	8.1	50.2
NLA12_VT-104	1	2012	7	17	PROF	11		6.23	7.21	6.75	51.2
NLA12_VT-104	1	2012	7	17	PROF						
NLA12_VT-104	1	2012	7	17	PROF	9		6.95	7.58	6.79	51.7
NLA12_VT-104	1	2012	7	17	PROF	13		5.91	5.7	6.65	51.3
NLA12_VT-104	1	2012	7	17	PROF	1		26.06	8.04	7.85	52.7
NLA12_VT-104	1	2012	7	17	PROF	14		5.79	5.63	6.63	51.7
NLA12_VT-104	1	2012	7	17	PROF	2		26	8.1	7.87	52.8
NLA12_MI-120	1	2012	7	17	PROF	3		22.5	0.6	7.3	508
NLA12_MI-120	1	2012	7	17	PROF	1		29.3	9.2	8.4	516
NLA12_MI-120	1	2012	7	17	PROF						
NLA12_MI-120	1	2012	7	17	CALIB						
NLA12_MI-120	1	2012	7	17	PROF	4		15.1	0.7	6.5	539
NLA12_MI-120	1	2012	7	17	PROF	0.5		29.3	9.71	8.5	515
NLA12_MI-120	1	2012	7	17	PROF	2	T	27.5	3.1	7.7	523
NLA12_TX-103	1	2012	7	17	PROF	0		26.2	6.9	8.5	5530
NLA12_TX-103	1	2012	7	17	PROF	4		26.1	6.7	8.5	5530
NLA12_TX-103	1	2012	7	17	PROF			26.2		8.5	5530
NLA12_TX-103	1	2012	7	17	PROF	5.5		25.5	5.7	8.5	5530
NLA12_TX-103	1	2012	7	17	PROF						
NLA12_TX-103	1	2012	7	17	PROF	5		25.7	6.1	8.5	5530
NLA12_TX-103	1	2012	7	17	PROF	1		26.2	7	8.6	5540
NLA12_TX-103	1	2012	7	17	PROF	0		26.2	7	8.5	5540
NLA12_TX-103	1	2012	7	17	PROF	2		26.2	7.4	8.5	5540
NLA12_TX-103	1	2012	7	17	PROF	3		26.2	7	8.5	5540
NLA12_TX-103	1	2012	7	17	CALIB						
					PROF						
					PROF	0.2		27.73	5.64	6.97	96.7
					PROF	0.5		26.76	5.77	6.96	96.1
					PROF	1		26.43	4.02	6.79	96.3
					PROF			26.43		6.79	96.3
NLA12_MI-152	1	2012	7	18	PROF						
NLA12_MI-152	1	2012	7	18	PROF	1		28.8	7.5	7.8	208
NLA12_MI-152	1	2012	7	18	PROF	0.5		28.9	7.6	7.8	209
NLA12_MI-152	1	2012	7	18	CALIB						
NLA12_MI-152	1	2012	7	18	PROF	4		12.2	0.4	6.6	143
NLA12_MI-152	1	2012	7	18	PROF	6.5		10.2	0.3	6.6	159
NLA12_MI-152	1	2012	7	18	PROF	6		10.3	0.3	6.6	144
NLA12_MI-152	1	2012	7	18	PROF	5	B	10.9	0.4	6.6	142
NLA12_MI-152	1	2012	7	18	PROF	3		16.5	0.5	6.6	152
NLA12_MI-152	1	2012	7	18	PROF	2	T	24.8	1	6.8	184
NLA12_MI-128	1	2012	7	18	PROF	12		8.6	0.3	7.4	307
NLA12_MI-128	1	2012	7	18	PROF	2		28.7	8.1	8.5	285
NLA12_MI-128	1	2012	7	18	PROF						
NLA12_MI-128	1	2012	7	18	PROF	6		21.8	9.2	8.4	279
NLA12_MI-128	1	2012	7	18	PROF	11	B	9.5	0.3	7.4	302
NLA12_MI-128	1	2012	7	18	PROF	4		28.1	8	8.4	275
NLA12_MI-128	1	2012	7	18	PROF	14		8	0.2	7.3	319
NLA12_MI-128	1	2012	7	18	PROF	8		14.7	6.7	7.9	287
NLA12_MI-128	1	2012	7	18	PROF	15		7.9	0.2	7.2	338
NLA12_MI-128	1	2012	7	18	PROF	13		8.2	0.3	7.3	314
NLA12_MI-128	1	2012	7	18	PROF			28.7		8.6	276
NLA12_MI-128	1	2012	7	18	PROF	9		12.3	1.3	7.5	295
NLA12_MI-128	1	2012	7	18	PROF	3		28.7	8.1	8.7	275
NLA12_MI-128	1	2012	7	18	PROF	5	T	26.2	10.3	8.5	275
NLA12_MI-128	1	2012	7	18	PROF	0.1		28.7	7.7	8.6	276
NLA12_MI-128	1	2012	7	18	PROF	1		28.7	8.2	8.6	275
NLA12_MI-128	1	2012	7	18	PROF	0.1		28.7	8.1	8.6	275
NLA12_MI-128	1	2012	7	18	PROF	7		17.4	8.3	8.1	283
NLA12_MI-128	1	2012	7	18	CALIB						
NLA12_MI-128	1	2012	7	18	PROF	10		10.7	0.4	7.5	298
					PROF						
					PROF	0.2		24.29	6.12	6.6	34.7
					PROF	1		23.96	5.83	6.5	34.5
					PROF	2		23.53	4.53	6.41	34.8
					PROF	3		19.33	5.2	6.35	33
					PROF	4		15.02	5.23	6.23	29.2
					PROF	5		11.04	5.69	6.22	28.5
					PROF	6		8.27	4.52	6.17	29.4
					PROF	7		6.7	2.97	6.12	31.2
					PROF	8		5.88	0.56	6.06	32.8
					PROF	9		5.41	0	6.16	36.8
					PROF	10		5.16	0	6.35	53.9
					PROF	11		5.13	0	6.55	70.7
					PROF			5.13		6.55	70.7
NLA12_MI-168	1	2012	7	19	PROF	6		14.2	0.5	7.4	468
NLA12_MI-168	1	2012	7	19	PROF	1		28.4	9.6	8.3	508
NLA12_MI-168	1	2012	7	19	PROF	7		11.4	0.4	7.3	440
NLA12_MI-168	1	2012	7	19	PROF	10.4		8.8	0.3	7	439
NLA12_MI-168	1	2012	7	19	PROF	5		17.4	4.9	7.5	506
NLA12_MI-168	1	2012	7	19	PROF	8		9.7	0.4	7.3	426
NLA12_MI-168	1	2012	7	19	PROF	3		27.8	9.5	8.1	521
NLA12_MI-168	1	2012	7	19	PROF	2		28.4	9.6	8.3	509
NLA12_MI-168	1	2012	7	19	CALIB						
NLA12_MI-168	1	2012	7	19	PROF	4	T	23.1	9.4	7.9	551
NLA12_MI-168	1	2012	7	19	PROF	10		8.9	0.4	7.1	436
NLA12_MI-168	1	2012	7	19	PROF						
NLA12_MI-168	1	2012	7	19	PROF	0.2		28.4	9.7	8.3	505
NLA12_MI-168	1	2012	7	19	PROF	9	B	9.3	0.4	7.2	425
NLA12_MI-112	1	2012	7	19	PROF	8	B	12.7	0.4	7.5	529
NLA12_MI-112	1	2012	7	19	PROF	11		10.8	0.4	7.4	547
NLA12_MI-112	1	2012	7	19	PROF	7		13.8	0.5	7.5	525
NLA12_MI-112	1	2012	7	19	PROF						
NLA12_MI-112	1	2012	7	19	PROF	12		10.2	0.3	7.1	572
NLA12_MI-112	1	2012	7	19	CALIB						
NLA12_MI-112	1	2012	7	19	PROF			29.2		8.5	459
NLA12_MI-112	1	2012	7	19	PROF	10		11.5	0.4	7.5	532
NLA12_MI-112	1	2012	7	19	PROF	4	T	24.9	1	7.6	476
NLA12_MI-112	1	2012	7	19	PROF	9		11.8	0.4	7.5	530
NLA12_MI-112	1	2012	7	19	PROF	3		28.6	7.1	8.3	458
NLA12_MI-112	1	2012	7	19	PROF	6		15.9	0.5	7.5	510
NLA12_MI-112	1	2012	7	19	PROF	0.1		29.2	8.2	8.5	459
NLA12_MI-112	1	2012	7	19	PROF	5		19.5	0.6	7.5	487
NLA12_MI-112	1	2012	7	19	PROF	12.3		10	0.3	7.1	583
NLA12_MI-112	1	2012	7	19	PROF	0.1		29.4	8.6	8.4	457
NLA12_MI-112	1	2012	7	19	PROF	1		29.3	8.8	8.5	457
NLA12_MI-112	1	2012	7	19	PROF	2		28.8	8.6	8.5	457
NLA12_MI-115	1	2012	7	19	CALIB						
NLA12_MI-115	1	2012	7	19	PROF	2		28.6	8.1	9.2	481
NLA12_MI-115	1	2012	7	19	PROF						
NLA12_MI-115	1	2012	7	19	PROF	1.5		28.6	8.2	9.2	480
NLA12_MI-115	1	2012	7	19	PROF	1		28.6	8.2	9.2	480
NLA12_MI-115	1	2012	7	19	PROF	0.1		28.6	8.2	9.2	479
NLA12_MI-115	1	2012	7	19	PROF			28.6		9.2	488
NLA12_MI-115	1	2012	7	19	PROF	0.1		28.6	8	9.2	488
NLA12_MI-115	1	2012	7	19	PROF	0.5		28.6	8.2	9.2	480
NLA12_MI-115	1	2012	7	19	PROF	2.5		28.6	7.9	9.1	482
NLA12_WI-131	1	2012	7	18	PROF	5					
NLA12_WI-131	1	2012	7	18	PROF	3		25.7	10	9.2	68
NLA12_WI-131	1	2012	7	18	PROF						
NLA12_WI-131	1	2012	7	18	CALIB						
NLA12_WI-131	1	2012	7	18	PROF	1		25.7	10.2	9.2	68
NLA12_WI-131	1	2012	7	18	PROF	2		25.7	10.1	9.2	68
NLA12_WI-131	1	2012	7	18	PROF	4	T	23.4	3.6	7.3	70
NLA12_WI-131	1	2012	7	18	PROF	0		25.7	10.2	9.2	68
NLA12_WI-154	1	2012	7	16	PROF	6		4.7	0.3	5.9	40.2
NLA12_WI-154	1	2012	7	16	PROF						
NLA12_WI-154	1	2012	7	16	PROF	3		10.6	0.3	5.2	19.7
NLA12_WI-154	1	2012	7	16	CALIB						
NLA12_WI-154	1	2012	7	16	PROF	7		4.7	0.3	5.9	44.8
NLA12_WI-154	1	2012	7	16	PROF	2		16.8	0.4	5	15.7
NLA12_WI-154	1	2012	7	16	PROF	1	T	24.6	0.8	5	16.2
NLA12_WI-154	1	2012	7	16	PROF	4		6.3	0.3	5.7	26.1
NLA12_WI-154	1	2012	7	16	PROF	5	B	5.1	0.3	8.8	31
NLA12_WI-154	1	2012	7	16	PROF	0		30.4	6.5	5.6	15.7
NLA12_NE-109	1	2012	7	20	PROF	2		26.1	7.1	8.3	
NLA12_NE-109	1	2012	7	20	PROF	0		26.1	6.8	8.3	
NLA12_NE-109	1	2012	7	20	PROF	5		25.6	6.4	8.3	
NLA12_NE-109	1	2012	7	20	PROF	1		26.1	7.2	8.3	
NLA12_NE-109	1	2012	7	20	PROF	5.5		25.6	6.1	8.3	
NLA12_NE-109	1	2012	7	20	PROF	3		26.1	6.9	8.3	
NLA12_NE-109	1	2012	7	20	PROF	4		25.9	6.7	8.3	
NLA12_NE-109	1	2012	7	20	PROF			26.1		8.3	
NLA12_NE-109	1	2012	7	20	CALIB						
NLA12_NE-109	1	2012	7	20	PROF						
NLA12_NE-109	1	2012	7	20	PROF	0		26.1	7.1	8.3	
NLA12_NE-103	1	2012	7	19	PROF	4		26	4.5	8.4	
NLA12_NE-103	1	2012	7	19	PROF	0		26.9	6.8	8.6	
NLA12_NE-103	1	2012	7	19	PROF	3.5		26.1	5.1	8.5	
NLA12_NE-103	1	2012	7	19	CALIB						
NLA12_NE-103	1	2012	7	19	PROF	1.5		26.2	5.4	8.5	
NLA12_NE-103	1	2012	7	19	PROF			26.8		8.6	
NLA12_NE-103	1	2012	7	19	PROF	0		26.8	6.4	8.6	
NLA12_NE-103	1	2012	7	19	PROF	0.5		26.7	6.6	8.6	
NLA12_NE-103	1	2012	7	19	PROF	3		26.1	5.2	8.5	
NLA12_NE-103	1	2012	7	19	PROF						
NLA12_NE-103	1	2012	7	19	PROF	2.5		26.1	5.2	8.5	
NLA12_NE-103	1	2012	7	19	PROF	2		26.1	5.2	8.5	
NLA12_NE-103	1	2012	7	19	PROF	1		26.5	6.1	8.6	
NLA12_NE-114	1	2012	7	22	PROF	5		26.6	6	8.2	
NLA12_NE-114	1	2012	7	22	PROF	2		27	6.4	8.3	
NLA12_NE-114	1	2012	7	22	PROF	7		26.5	5.3	8.1	
NLA12_NE-114	1	2012	7	22	PROF	6		26.5	5.7	8.2	
NLA12_NE-114	1	2012	7	22	PROF	4		26.7	6.1	8.3	
NLA12_NE-114	1	2012	7	22	PROF			27		8.4	
NLA12_NE-114	1	2012	7	22	PROF	10		25.4	2	7.6	
NLA12_NE-114	1	2012	7	22	CALIB						
NLA12_NE-114	1	2012	7	22	PROF	8		26.2	4.5	7.9	
NLA12_NE-114	1	2012	7	22	PROF	0		27	6.8	8.4	
NLA12_NE-114	1	2012	7	22	PROF	3		27	6.3	8.3	
NLA12_NE-114	1	2012	7	22	PROF	1		27	6.8	8.4	
NLA12_NE-114	1	2012	7	22	PROF						
NLA12_NE-114	1	2012	7	22	PROF	9		25.7	2.7	7.6	
NLA12_NE-114	1	2012	7	22	PROF	0		27	6.5	8.4	
NLA12_WA-106	1	2012	7	24	PROF	0.1		20.2	10.9	9.62	56
NLA12_WA-106	1	2012	7	24	PROF	2	T	19.2	6.31	8.49	55
NLA12_WA-106	1	2012	7	24	PROF	4	B	14.8	0.06	7.16	88
NLA12_WA-106	1	2012	7	24	PROF						
NLA12_WA-106	1	2012	7	24	PROF	0.1			10.7		
NLA12_WA-106	1	2012	7	24	CALIB						
NLA12_WA-106	1	2012	7	24	PROF	1		20	10.9	9.66	56
